Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
791,120,5,43,3182,0,0,0,0,0,2,3,0,7,5,2005,2006,1,15,15,1,11,1,2,2,1,2,3,0,16,5,0,1129,1145,1,0,0,0,1145,0,0,1145,0,0,2,0,2,1,1,5,0,1,1,1,2005,0,2,397,2,2,0,100,16,0,0,0,0,9,2009,0,0,160200
792,80,5,70,11333,1,0,1,0,11,2,0,7,6,5,1976,1976,1,6,6,3,0,2,2,2,1,2,1,1,539,5,0,490,1029,1,2,0,0,1062,0,0,1062,1,0,1,0,3,1,2,5,0,2,2,1,1976,1,2,539,2,2,0,120,0,0,0,0,0,5,2007,0,0,146800
793,60,5,92,9920,1,0,2,0,13,2,0,3,7,5,1996,1997,1,8,8,3,0,1,2,2,1,2,1,0,862,5,0,255,1117,1,0,0,0,1127,886,0,2013,1,0,2,1,3,1,2,8,0,1,2,1,1997,2,2,455,2,2,0,180,130,0,0,0,0,6,2007,0,0,269790
794,20,5,76,9158,0,0,0,0,21,2,0,0,8,5,2007,2007,1,5,5,4,140,1,2,2,1,2,1,5,0,5,0,1496,1496,1,0,0,0,1496,0,0,1496,0,0,2,0,3,1,1,7,0,0,5,1,2007,0,2,474,2,2,0,168,130,0,0,0,0,6,2007,3,5,225000
795,60,5,70,10832,1,0,1,0,8,2,0,3,7,5,1994,1996,1,8,8,3,0,1,2,2,1,2,3,5,0,5,0,712,712,1,0,0,0,1086,809,0,1895,0,0,2,1,3,1,1,7,0,1,2,1,1994,0,2,409,2,2,0,143,46,0,0,0,500,10,2008,0,0,194500
796,60,5,70,8400,0,0,0,0,20,2,0,3,6,6,1980,1981,1,6,6,1,130,2,2,1,1,2,3,5,0,5,0,650,650,1,2,0,0,888,676,0,1564,0,0,2,1,3,1,2,7,0,1,2,1,1980,2,2,476,2,2,0,0,50,0,0,204,0,4,2010,0,0,171000
797,20,5,71,8197,0,0,0,0,19,2,0,0,6,5,1977,1977,1,10,10,1,148,2,2,1,2,2,3,5,0,5,0,660,660,1,0,0,0,1285,0,0,1285,0,0,1,1,3,1,2,7,0,1,2,1,1977,1,2,528,2,2,0,138,0,0,0,0,0,4,2007,0,0,143500
798,20,5,57,7677,0,0,0,0,12,2,0,0,5,5,1953,1953,1,15,15,3,0,2,2,1,2,2,3,2,570,5,0,203,773,1,1,0,0,773,0,0,773,0,0,1,0,2,1,2,4,0,0,5,1,1953,2,1,240,2,2,0,0,0,0,0,0,0,4,2008,0,1,110000
799,60,5,104,13518,0,0,0,0,15,2,0,3,9,5,2008,2009,3,15,15,4,860,0,2,2,0,2,3,5,0,5,0,1926,1926,1,0,0,0,1966,1174,0,3140,0,0,3,1,4,1,0,11,0,2,1,3,2009,0,3,820,2,2,0,144,78,0,0,0,0,7,2009,3,5,485000
800,50,5,60,7200,0,0,1,0,18,1,0,1,5,7,1937,1950,1,16,16,1,252,2,2,0,1,2,3,1,569,5,0,162,731,1,0,0,0,981,787,0,1768,1,0,1,1,3,1,1,7,0,2,2,5,1939,2,1,240,2,2,0,0,0,264,0,0,0,6,2007,0,0,175000
801,60,5,79,12798,1,2,0,1,4,1,0,3,6,5,1997,1997,1,15,15,3,0,2,2,2,1,2,0,0,462,5,0,154,616,1,1,0,0,616,1072,0,1688,1,0,2,1,4,1,1,8,0,0,5,1,1997,1,2,603,2,2,0,403,114,185,0,0,400,5,2008,0,0,200000
802,30,7,40,4800,0,0,0,0,9,2,0,0,4,7,1916,1990,1,8,8,3,0,2,2,1,2,2,3,4,197,5,0,999,1196,1,0,0,1,1196,0,0,1196,1,0,1,0,2,1,2,5,0,0,5,5,1957,2,2,440,2,2,0,0,0,0,0,0,0,7,2007,0,0,109900
803,60,5,63,8199,0,0,0,0,5,2,0,3,7,5,2005,2005,1,17,16,3,0,1,2,2,1,2,1,0,648,5,0,80,728,1,0,0,0,728,728,0,1456,1,0,2,1,3,1,1,7,0,1,1,1,2005,0,2,410,2,2,0,36,18,0,0,0,0,10,2008,0,0,189000
804,60,5,107,13891,0,0,0,0,15,2,0,3,9,5,2008,2009,3,15,15,4,424,0,2,2,0,2,0,5,0,5,0,1734,1734,1,0,0,0,1734,1088,0,2822,0,0,3,1,4,1,0,12,0,1,1,3,2009,1,3,1020,2,2,0,52,170,0,0,192,0,1,2009,3,5,582933
805,20,5,75,9000,0,0,0,0,12,2,0,0,5,5,1954,1954,1,16,16,3,0,2,2,1,2,2,3,4,812,5,0,124,936,1,2,0,0,1128,0,0,1128,0,0,1,0,2,1,2,5,1,0,5,1,1954,2,1,286,2,2,0,0,0,0,0,0,0,6,2006,0,4,118000
806,20,5,91,12274,1,0,3,0,21,2,0,0,7,5,2008,2008,1,15,15,4,256,1,2,2,1,2,3,5,0,5,0,1417,1417,1,0,0,0,1428,0,0,1428,0,0,2,0,3,1,0,6,0,0,5,1,2008,1,2,554,2,2,0,0,60,0,0,0,0,7,2008,3,5,227680
807,80,5,75,9750,0,0,0,0,12,2,0,7,5,5,1967,1967,1,15,15,3,0,2,2,2,2,2,1,1,400,3,480,100,980,1,1,0,0,980,0,0,980,0,0,2,0,3,1,2,6,0,0,5,1,1967,0,1,384,2,2,0,68,0,0,0,0,0,10,2006,0,0,135500
808,70,5,144,21384,0,0,0,0,3,2,0,3,5,6,1923,2004,1,16,16,3,0,2,2,1,2,2,0,0,1309,5,0,15,1324,1,0,0,0,1072,504,0,1576,2,0,1,1,3,1,1,6,0,1,2,1,1923,1,2,528,2,2,0,0,312,0,0,0,0,5,2009,0,0,223500
809,80,5,85,13400,0,0,0,0,12,2,0,7,5,5,1966,1966,1,15,15,1,1047,2,2,1,2,2,1,1,516,2,128,380,1024,1,2,0,0,1086,0,0,1086,1,0,1,0,3,1,2,6,0,1,1,1,1966,1,2,484,2,2,0,0,0,0,0,0,0,6,2006,0,0,159950
810,75,7,90,8100,0,0,1,0,17,2,0,5,5,5,1898,1965,3,0,0,3,0,2,2,2,2,2,3,5,0,5,0,849,849,1,2,1,1,1075,1063,0,2138,0,0,2,0,2,3,2,11,0,0,5,5,1910,2,2,360,3,4,2,40,156,0,0,0,0,11,2009,0,0,106000
811,20,5,78,10140,0,0,0,0,16,2,0,0,6,6,1974,1999,3,6,6,1,99,2,2,1,2,2,3,1,663,4,377,0,1040,1,3,0,0,1309,0,0,1309,1,0,1,1,3,1,1,5,0,1,3,1,1974,1,2,484,2,2,0,265,0,0,0,0,0,1,2006,0,0,181000
812,120,7,70,4438,0,0,0,0,5,2,3,0,6,5,2004,2004,1,15,15,1,169,1,2,2,1,2,0,0,662,5,0,186,848,1,0,0,0,848,0,0,848,1,0,1,0,1,1,1,4,0,1,1,1,2004,0,2,420,2,2,0,140,0,0,0,0,0,6,2008,8,0,144500
813,20,1,66,8712,0,1,0,1,9,2,0,0,5,5,1952,1952,3,16,16,3,0,3,2,1,2,2,1,5,0,5,0,540,540,1,2,1,1,1044,0,0,1044,0,0,1,0,2,1,3,4,0,0,5,2,1952,2,2,504,2,2,2,0,0,0,0,0,54,6,2010,0,3,55993
814,20,5,75,9750,0,0,0,0,12,2,0,0,6,6,1958,1958,1,8,8,1,243,2,2,1,2,2,3,3,608,5,0,834,1442,1,1,0,0,1442,0,0,1442,0,0,1,1,4,1,2,7,0,0,5,1,1958,1,1,301,2,2,0,0,0,275,0,0,500,4,2007,4,0,157900
815,50,5,45,8248,0,0,0,0,7,2,0,1,5,7,1918,1950,1,14,14,3,0,2,2,0,2,2,3,5,0,5,0,686,686,2,1,0,0,686,564,0,1250,0,1,1,1,3,1,3,7,0,0,5,5,1955,2,1,280,2,2,1,207,0,96,0,0,0,7,2006,0,0,116000
816,20,5,48,12137,2,0,2,0,5,2,0,0,7,5,1998,1998,1,15,15,1,442,2,2,2,1,2,3,5,0,5,0,1649,1649,1,0,0,0,1661,0,0,1661,0,0,2,0,3,1,1,6,0,0,5,1,1998,1,2,598,2,2,0,0,34,0,0,0,0,5,2010,0,0,224900
817,20,5,70,11425,1,0,1,0,12,2,0,0,5,6,1954,1954,1,3,3,3,0,2,2,1,2,2,3,2,486,5,0,522,1008,1,1,0,0,1008,0,0,1008,0,0,1,0,2,1,2,4,0,1,1,1,1954,1,1,275,2,2,0,0,0,120,0,0,0,7,2006,0,0,137000
818,20,5,70,13265,1,0,2,0,11,2,0,0,8,5,2002,2002,3,5,5,1,148,1,2,2,1,2,3,0,1218,5,0,350,1568,1,0,0,0,1689,0,0,1689,1,0,2,0,3,1,1,7,0,2,1,1,2002,1,3,857,2,2,0,150,59,0,0,0,0,7,2008,0,0,271000
819,80,5,80,8816,0,0,0,0,4,2,0,7,6,7,1971,1971,1,6,6,1,80,2,2,1,2,2,1,0,504,5,0,506,1010,1,1,0,0,1052,0,0,1052,1,0,1,0,3,1,2,6,0,0,5,1,1971,2,2,440,2,2,0,0,0,0,0,0,0,6,2010,0,0,155000
820,120,5,44,6371,1,0,0,0,15,2,3,0,7,5,2009,2010,1,15,15,4,128,1,2,2,1,2,2,0,733,5,0,625,1358,1,0,0,0,1358,0,0,1358,1,0,2,0,2,1,1,6,0,1,1,1,2010,1,2,484,2,2,0,192,35,0,0,0,0,6,2010,3,5,224000
821,60,5,72,7226,1,0,2,0,5,2,0,3,7,5,2003,2003,1,15,15,3,0,1,2,2,1,2,3,5,0,5,0,798,798,1,0,0,0,798,842,0,1640,0,0,2,1,3,1,1,6,0,0,5,1,2003,1,2,595,2,2,0,0,45,0,0,0,0,6,2008,0,0,183000
822,20,7,60,6000,0,1,0,1,17,2,1,0,4,4,1953,1953,1,8,8,3,0,3,2,1,3,2,3,5,0,5,0,936,936,1,2,1,0,936,0,0,936,0,0,1,0,2,1,2,4,2,0,5,5,1974,2,2,576,2,2,0,0,32,112,0,0,0,2,2009,0,0,93000
823,60,5,70,12394,1,0,1,0,8,2,0,3,7,5,2003,2003,1,15,15,3,0,1,2,2,1,2,0,5,0,5,0,847,847,1,0,0,0,847,886,0,1733,0,0,2,1,3,1,1,7,0,1,1,3,2003,0,2,433,2,2,0,100,48,0,0,0,0,10,2007,0,4,225000
824,50,5,60,9900,0,0,0,0,18,2,0,1,6,7,1940,1950,1,15,15,3,0,2,2,0,2,2,3,5,0,5,0,778,778,1,2,0,0,944,545,0,1489,0,0,2,0,3,1,2,7,0,1,1,5,1940,2,1,240,2,2,0,335,0,0,0,0,0,7,2009,0,0,139500
825,20,2,81,11216,0,0,0,0,21,2,0,0,8,5,2006,2006,1,15,15,3,0,1,2,2,1,1,3,5,0,5,0,1489,1489,1,0,0,0,1489,0,0,1489,0,0,2,0,3,1,1,7,0,1,1,1,2006,1,2,776,2,2,0,0,140,0,0,0,0,6,2006,3,5,232600
826,20,5,114,14803,0,0,0,0,15,5,0,0,10,5,2007,2008,3,5,5,1,816,0,2,2,0,2,1,0,1636,5,0,442,2078,1,0,0,0,2084,0,0,2084,1,0,2,0,2,1,0,7,0,1,1,1,2007,0,3,1220,2,2,0,188,45,0,0,0,0,6,2008,3,5,385000
827,45,7,50,6130,0,0,0,0,3,2,0,2,5,6,1924,1950,1,8,8,3,0,2,2,0,2,2,3,1,784,5,0,0,784,1,1,0,0,784,0,0,784,1,0,1,0,2,1,1,5,0,0,5,6,1978,3,0,0,5,5,0,0,0,116,0,0,0,5,2008,0,0,109500
828,20,5,65,8529,1,0,0,0,20,2,0,0,7,5,2001,2001,1,15,15,3,0,1,2,2,1,2,3,0,20,5,0,1434,1454,1,0,0,0,1434,0,0,1434,0,0,2,0,3,1,1,6,0,1,2,1,2001,1,2,527,2,2,0,290,39,0,0,0,0,4,2009,0,0,189000
829,60,5,70,28698,2,3,2,2,4,2,0,3,5,5,1967,1967,0,10,10,3,0,2,2,2,2,1,0,4,249,1,764,0,1013,1,2,0,0,1160,966,0,2126,0,1,2,1,3,1,2,7,2,0,5,1,1967,0,2,538,2,2,0,486,0,0,0,225,0,6,2009,0,1,185000
830,160,2,24,2544,0,0,0,0,21,2,4,3,7,5,2005,2005,1,8,8,3,0,1,2,2,1,2,3,5,0,5,0,600,600,1,0,0,0,520,623,80,1223,0,0,2,1,2,1,1,4,0,0,5,5,2005,1,2,480,2,2,0,0,166,0,0,0,0,7,2006,0,0,147400
831,20,5,80,11900,1,0,1,0,12,2,0,0,6,5,1957,1957,1,6,6,1,387,2,2,1,2,2,3,3,1040,5,0,352,1392,1,2,0,1,1392,0,0,1392,1,0,1,1,3,1,2,6,0,2,1,1,1957,1,2,458,2,2,0,0,0,0,0,192,0,6,2008,0,0,166000
832,160,2,30,3180,0,0,0,0,21,2,3,3,7,5,2005,2005,1,8,8,3,0,2,2,2,1,2,3,5,0,5,0,600,600,1,0,0,0,520,600,80,1200,0,0,2,1,2,1,1,4,0,0,5,5,2005,1,2,480,2,2,0,0,166,0,0,0,0,6,2006,0,0,151000
833,60,5,44,9548,1,0,2,0,5,2,0,3,7,6,2003,2003,1,15,15,1,223,1,2,2,1,2,3,0,483,5,0,458,941,1,0,0,0,941,888,0,1829,1,0,2,1,3,1,1,7,0,1,2,1,2003,1,2,613,2,2,0,192,39,0,0,0,0,1,2010,0,0,237000
834,20,5,100,10004,0,0,0,0,12,2,0,0,6,6,1964,1964,1,6,10,1,180,2,2,1,2,2,3,3,196,2,345,975,1516,1,2,0,0,1516,0,0,1516,0,0,1,1,3,1,2,6,0,0,5,1,1964,1,2,472,2,2,0,0,0,0,0,152,0,2,2009,0,0,167000
835,20,5,75,7875,0,0,0,0,12,2,0,0,5,6,1961,1961,1,15,15,1,136,2,2,1,2,2,3,3,572,5,0,572,1144,1,1,0,0,1144,0,0,1144,1,0,1,0,3,1,2,6,0,0,5,1,1961,2,2,456,2,2,0,0,0,0,0,0,0,9,2008,0,0,139950
836,20,5,60,9600,0,0,0,0,19,2,0,0,4,7,1950,1995,1,15,6,3,0,2,2,1,1,2,3,2,442,5,0,625,1067,1,2,0,0,1067,0,0,1067,0,0,2,0,2,1,1,4,2,0,5,1,1996,2,2,436,2,2,0,290,0,0,0,0,0,2,2010,0,0,128000
837,30,7,90,8100,0,0,0,0,17,2,0,0,5,6,1948,1973,1,15,15,3,0,2,2,0,2,2,3,3,338,5,0,1221,1559,1,1,0,0,1559,0,0,1559,1,0,1,0,2,1,2,5,2,0,5,5,1948,2,2,812,2,2,0,0,116,230,0,0,0,6,2007,4,0,153500
838,160,7,21,1680,0,0,0,0,2,2,4,3,6,5,1973,1973,1,6,6,1,158,2,2,1,2,2,3,2,330,5,0,153,483,1,2,0,0,483,504,0,987,1,0,1,1,2,1,2,5,0,0,5,5,1973,2,1,264,2,2,0,0,0,0,0,0,0,11,2008,0,0,100000
839,20,5,75,9525,0,0,0,0,5,2,0,0,5,6,1995,2006,1,15,15,3,0,2,2,2,1,2,3,5,0,5,0,1099,1099,1,0,0,0,1099,0,0,1099,0,0,1,1,3,1,1,6,0,0,5,1,1999,2,1,352,2,2,0,278,0,0,0,0,0,6,2008,0,0,144000
840,50,5,70,11767,0,0,0,0,7,2,0,1,5,6,1946,1995,1,8,8,3,0,2,2,1,2,2,3,2,352,5,0,416,768,1,0,0,0,768,432,0,1200,0,0,1,0,3,1,2,6,0,0,5,5,1946,2,1,240,2,2,0,0,0,0,0,0,0,5,2008,0,0,130500
841,70,4,70,12155,1,0,0,0,18,2,0,3,6,8,1925,1950,1,16,16,3,0,2,2,0,2,2,3,2,156,5,0,516,672,1,2,1,0,810,672,0,1482,0,0,2,0,4,1,3,7,0,0,5,5,1934,2,1,400,2,2,1,0,0,254,0,0,0,3,2008,0,0,140000
842,70,7,60,10440,0,0,0,0,17,2,0,3,5,8,1904,2002,1,8,8,3,0,2,2,2,2,2,3,5,0,5,0,650,650,1,1,0,0,958,581,0,1539,0,0,2,0,3,1,1,8,0,1,4,5,1983,2,2,686,1,2,1,70,78,68,0,0,0,6,2008,0,0,157500
843,80,5,82,9020,0,0,0,0,12,2,0,7,6,7,1966,1966,1,6,6,1,183,2,2,1,2,2,0,3,312,1,539,276,1127,1,2,0,0,1165,0,0,1165,1,0,1,1,3,1,2,6,0,0,5,1,1966,1,2,490,1,1,0,0,129,0,0,0,0,5,2008,0,0,174900
844,90,5,80,8000,0,0,1,0,12,0,2,0,5,4,1961,1961,1,3,3,3,0,2,2,1,2,2,3,5,0,5,0,1800,1800,1,0,1,0,1800,0,0,1800,0,0,2,0,6,2,2,10,0,0,5,6,1978,3,0,0,5,5,0,0,0,0,0,0,0,7,2007,0,0,141000
845,50,7,100,12665,1,0,0,0,17,0,0,1,5,8,1915,1950,1,16,16,3,0,2,2,0,2,2,2,5,0,5,0,876,876,1,1,0,0,876,540,0,1416,0,0,1,1,4,1,2,7,0,1,1,5,1949,2,3,720,2,2,0,418,0,194,0,0,0,6,2008,0,0,153900
846,85,5,70,16647,1,0,2,0,19,8,0,6,5,5,1975,1981,1,6,6,3,0,2,2,1,1,2,0,1,1390,5,0,0,1390,1,2,0,0,1701,0,0,1701,1,0,2,0,3,1,2,6,2,2,2,2,1975,0,2,611,2,2,0,0,0,0,0,0,0,1,2007,0,0,171000
847,60,5,75,9317,0,0,0,0,20,2,0,3,7,5,1993,1993,1,6,6,1,137,1,2,2,1,2,3,1,513,5,0,227,740,1,0,0,0,1006,769,0,1775,1,0,2,1,3,1,1,7,0,1,2,1,1993,2,2,425,2,2,0,234,72,192,0,0,0,7,2009,0,0,213000
848,20,5,36,15523,1,0,2,0,5,2,0,0,5,6,1972,1972,1,6,10,3,0,2,2,1,2,2,1,2,460,5,0,404,864,1,0,0,0,864,0,0,864,1,0,1,0,3,1,2,5,0,1,3,1,1972,2,1,338,2,2,0,0,0,0,0,0,0,8,2009,0,0,133500
849,50,5,75,45600,2,1,0,0,4,2,0,1,6,8,1908,1997,1,16,16,3,0,2,2,0,2,2,3,5,0,5,0,907,907,1,2,0,0,1307,1051,0,2358,0,0,3,0,5,1,2,10,0,1,1,5,1908,2,2,360,3,2,0,486,40,0,0,175,0,9,2008,0,0,240000
850,80,5,80,9600,0,0,3,0,24,1,0,7,6,7,1976,1994,3,10,10,1,360,1,1,1,2,2,3,5,0,5,0,528,528,1,0,0,0,1094,761,0,1855,0,0,2,1,3,1,2,7,0,1,2,1,1976,1,2,512,2,2,0,113,100,0,0,0,0,8,2007,0,0,187000
851,120,7,36,4435,0,0,0,0,5,2,3,0,6,5,2003,2003,1,15,15,1,170,1,2,2,1,2,1,0,659,5,0,189,848,1,0,0,0,848,0,0,848,1,0,1,0,1,1,1,3,0,0,5,1,2003,0,2,420,2,2,0,140,0,0,0,0,0,11,2007,0,0,131500
852,120,5,70,3196,0,0,0,0,0,2,3,0,8,5,2003,2003,1,15,15,1,40,1,2,2,1,2,0,5,0,5,0,1273,1273,1,0,0,0,1456,0,0,1456,0,0,2,0,2,1,1,7,0,1,2,1,2003,0,2,400,2,2,0,143,20,0,0,0,0,5,2006,0,0,215000
853,75,5,53,7128,0,0,0,0,6,2,0,5,7,5,1941,1950,1,8,8,3,0,2,1,1,2,2,3,3,364,5,0,554,918,1,1,0,0,918,728,0,1646,0,0,2,0,4,1,2,7,0,2,1,5,1941,2,1,240,2,2,0,0,0,0,0,126,0,8,2007,0,0,164000
854,80,5,70,12095,1,0,1,0,12,2,0,7,6,6,1964,1964,1,8,6,1,115,2,1,1,2,2,0,3,564,5,0,563,1127,1,2,0,0,1445,0,0,1445,0,0,1,1,3,1,2,7,0,1,3,1,1964,1,2,645,2,2,0,180,0,0,0,0,0,8,2009,0,0,158000
855,20,5,102,17920,0,0,0,0,19,2,0,0,5,4,1955,1974,3,16,10,3,0,2,2,1,2,2,2,1,306,3,1085,372,1763,1,2,0,0,1779,0,0,1779,1,0,1,1,3,1,2,6,0,1,1,1,1955,2,2,454,2,2,0,0,418,0,0,312,0,7,2006,0,1,170000
856,20,5,70,6897,1,0,1,0,19,2,0,0,5,8,1962,2010,1,6,6,3,0,2,1,1,2,2,3,1,659,5,0,381,1040,1,0,0,0,1040,0,0,1040,1,0,1,1,3,1,2,6,0,0,5,5,1962,2,1,260,2,2,0,0,104,0,0,0,0,4,2010,0,0,127000
857,80,5,70,10970,1,3,0,1,5,2,0,7,6,6,1978,1978,1,10,6,3,0,2,2,1,1,1,0,0,505,4,435,0,940,1,2,0,0,1026,0,0,1026,1,0,1,0,3,1,2,5,0,0,5,5,1981,2,2,576,2,3,0,0,0,34,0,0,0,10,2008,0,0,147000
858,60,5,65,8125,0,0,0,0,8,2,0,3,6,5,1994,1995,1,6,6,3,0,2,2,2,1,2,3,5,0,5,0,702,702,1,1,0,0,702,779,0,1481,0,0,2,1,3,1,2,6,0,1,2,1,1994,0,2,343,2,2,0,0,36,0,0,0,0,3,2009,0,0,174000
859,20,5,80,10400,0,0,0,0,16,2,0,0,7,5,1976,1976,1,6,6,1,189,2,2,1,1,2,3,5,0,5,0,1090,1090,1,2,0,0,1370,0,0,1370,0,0,2,0,3,1,2,6,0,1,2,1,1976,1,2,479,2,2,0,0,0,0,0,0,0,6,2009,0,4,152000
860,60,5,70,11029,1,0,1,0,16,6,0,3,6,7,1968,1984,1,6,6,1,220,2,2,1,2,2,2,2,619,5,0,435,1054,1,2,0,0,1512,1142,0,2654,1,0,2,1,4,1,1,9,0,1,1,1,1968,2,2,619,2,2,0,0,65,0,0,222,0,8,2006,0,0,250000
861,50,5,55,7642,0,0,1,0,6,2,0,1,7,8,1918,1998,1,16,16,3,0,1,2,0,2,2,3,5,0,5,0,912,912,1,1,0,0,912,514,0,1426,0,0,1,1,3,1,1,7,0,1,1,5,1925,2,1,216,2,2,0,0,240,0,0,0,0,6,2007,0,0,189950
862,190,5,75,11625,0,0,0,0,19,2,1,0,5,4,1965,1965,3,10,6,3,0,2,2,2,2,2,2,2,841,5,0,198,1039,1,0,0,0,1039,0,0,1039,1,0,1,1,3,1,2,6,0,0,5,1,1965,2,2,504,2,2,0,0,0,0,0,0,0,4,2010,0,0,131500
863,20,5,81,9672,0,0,1,0,20,2,0,0,6,5,1984,1985,3,6,10,3,0,2,2,2,1,2,3,0,338,5,0,702,1040,1,2,0,0,1097,0,0,1097,0,0,2,0,3,1,2,6,0,0,5,1,1986,2,2,480,2,2,0,0,0,0,0,0,0,5,2010,0,0,152000
864,20,5,70,7931,0,0,0,0,12,2,0,0,5,5,1959,1959,3,3,10,3,0,2,2,1,2,2,3,2,1148,5,0,0,1148,1,2,0,0,1148,0,0,1148,1,0,1,0,3,1,2,6,0,0,5,1,1959,2,1,672,2,2,0,0,0,0,0,0,0,7,2009,0,0,132500
865,20,2,72,8640,0,0,0,0,21,2,0,0,7,5,2007,2008,1,15,15,3,0,1,2,2,0,2,3,5,0,5,0,1372,1372,1,0,0,0,1372,0,0,1372,0,0,2,0,3,1,1,6,0,0,5,1,2008,0,2,529,2,2,0,0,140,0,0,0,0,5,2008,3,5,250580
866,20,5,70,8750,1,0,0,0,12,2,0,0,5,6,1970,1970,1,8,8,1,76,2,2,1,2,2,3,2,828,5,0,174,1002,1,2,0,0,1002,0,0,1002,1,0,1,0,3,1,2,5,0,0,5,5,1973,2,2,902,2,2,0,0,0,0,0,0,0,8,2009,0,0,148500
867,20,5,67,10656,1,2,0,0,23,2,0,0,8,5,2006,2007,1,15,15,4,274,1,2,2,1,2,1,5,0,5,0,1638,1638,1,0,0,0,1646,0,0,1646,0,0,2,0,3,1,1,6,0,1,1,1,2007,1,3,870,2,2,0,192,80,0,0,0,0,11,2007,3,5,248900
868,20,5,85,6970,0,0,1,0,19,1,0,0,4,5,1961,1961,1,15,15,3,0,2,2,1,2,2,3,1,932,5,0,108,1040,1,2,0,0,1120,0,0,1120,1,0,1,1,3,1,3,5,0,0,5,1,1961,1,2,544,2,2,0,168,0,0,0,0,400,5,2007,0,0,129000
869,60,5,70,14762,2,0,1,0,8,1,0,3,5,6,1948,1950,1,10,10,3,0,2,2,3,5,5,4,6,0,6,0,0,0,1,1,0,0,1547,720,53,2320,0,0,2,0,2,1,2,7,0,1,2,1,1979,2,2,672,2,2,1,120,144,0,0,0,0,5,2006,0,0,169000
870,60,5,80,9938,0,0,0,0,20,2,0,3,7,5,1993,1994,1,8,8,1,246,1,2,2,1,2,3,0,750,5,0,300,1050,1,0,0,0,1062,887,0,1949,1,0,2,1,3,1,1,8,0,1,2,1,1993,0,2,574,2,2,0,156,90,0,0,0,0,6,2010,0,0,236000
871,20,5,60,6600,0,0,0,0,12,5,0,0,5,5,1962,1962,3,8,8,3,0,2,2,1,2,2,3,5,0,5,0,894,894,1,1,1,0,894,0,0,894,0,0,1,0,2,1,2,5,0,0,5,5,1962,2,1,308,2,2,0,0,0,0,0,0,0,8,2009,0,0,109500
872,60,5,70,8750,0,0,0,0,5,2,0,3,6,5,1998,1998,1,15,15,1,116,2,2,2,1,2,3,0,505,5,0,299,804,1,0,0,0,804,878,0,1682,0,0,2,1,3,1,1,7,0,0,5,1,1998,1,2,523,2,2,0,0,77,0,0,0,0,6,2010,0,0,200500
873,20,5,74,8892,0,0,1,0,12,2,0,0,5,7,1953,1996,1,17,16,3,0,1,2,4,2,2,1,5,0,5,0,105,105,1,1,0,0,910,0,0,910,0,0,1,0,3,1,1,5,0,0,5,1,1953,2,2,414,2,2,0,196,0,150,0,0,0,10,2008,0,0,116000
874,40,5,60,12144,0,0,0,0,12,2,0,0,5,7,1949,1950,1,6,6,3,0,1,2,1,2,2,3,3,375,5,0,457,832,1,1,0,0,1036,0,232,1268,0,0,1,0,3,1,2,6,0,1,1,1,1949,2,1,288,2,2,0,0,28,0,0,0,0,9,2009,0,0,133000
875,50,7,52,5720,0,0,0,0,17,0,0,1,5,6,1941,1950,1,16,16,3,0,2,2,1,2,2,3,5,0,5,0,676,676,1,0,0,0,676,455,0,1131,0,0,1,1,3,1,2,5,0,0,5,5,1941,2,1,200,2,2,0,26,0,0,0,0,0,8,2009,0,1,66500
876,60,2,75,9000,0,0,0,0,21,2,0,3,8,5,2007,2007,1,5,5,3,0,1,2,2,1,2,1,0,64,5,0,1120,1184,1,0,0,0,1184,1426,0,2610,0,0,2,1,4,1,0,11,0,1,1,3,2007,0,2,550,2,2,0,208,364,0,0,0,0,8,2007,3,5,303477
877,20,5,94,25286,0,2,0,1,11,2,0,0,4,5,1963,1963,1,6,10,3,0,2,2,2,2,2,0,1,633,5,0,431,1064,1,1,0,0,1040,0,0,1040,1,0,1,0,3,1,2,5,0,0,5,1,1963,2,2,648,2,2,0,0,0,0,0,0,0,1,2007,0,0,132250
878,60,5,74,8834,0,0,0,0,15,2,0,3,9,5,2004,2005,3,15,15,4,216,1,2,2,0,2,3,0,1170,5,0,292,1462,1,0,0,0,1462,762,0,2224,1,0,2,1,4,1,0,10,0,1,1,1,2004,0,3,738,2,2,0,184,0,0,0,0,0,6,2009,0,0,350000
